nom_estacio,data,hour,NO2,has_null
Sants,2013-01-17,3,20.46670052738743,False
Sants,2013-01-17,4,18.46670052738743,False
Sants,2013-01-17,5,17.46670052738743,False
Sants,2013-01-17,6,19.46670052738743,False
Sants,2013-01-17,7,21.46670052738743,False
Sants,2013-01-17,8,32.46670052738743,False
Sants,2013-01-17,9,53.46670052738743,False
Sants,2013-01-17,10,69.46670052738743,False
Sants,2013-01-17,11,53.46670052738743,False
Sants,2013-01-17,12,43.46670052738743,False
Sants,2013-01-17,13,34.46670052738743,False
Sants,2013-01-17,14,30.46670052738743,False
Sants,2013-01-17,15,29.46670052738743,False
Sants,2013-01-17,16,25.46670052738743,False
Sants,2013-01-17,17,40.46670052738743,False
Sants,2013-01-17,18,63.46670052738743,False
Sants,2013-01-17,19,72.46670052738743,False
Sants,2013-01-17,20,64.46670052738743,False
Sants,2013-01-17,21,84.46670052738742,False
Sants,2013-01-17,22,84.46670052738742,False
Sants,2013-01-17,23,47.46670052738743,False
Sants,2013-01-17,24,33.46670052738743,False
Sants,2013-01-18,1,39.44721941746586,False
Sants,2013-01-18,2,32.44721941746586,False
Sants,2013-01-18,3,32.44721941746586,False
Sants,2013-01-18,4,38.44721941746586,False
Sants,2013-01-18,5,49.44721941746586,False
Sants,2013-01-18,6,43.44721941746586,False
Sants,2013-01-18,7,60.44721941746586,False
Sants,2013-01-18,8,65.44721941746586,False
Sants,2013-01-18,9,80.44721941746586,False
Sants,2013-01-18,10,86.44721941746586,False
Sants,2013-01-18,11,85.44721941746586,False
Sants,2013-01-18,12,69.44721941746586,False
Sants,2013-01-18,13,66.44721941746586,False
Sants,2013-01-18,14,61.44721941746586,False
Sants,2013-01-18,15,54.44721941746586,False
Sants,2013-01-18,16,74.44721941746586,False
Sants,2013-01-18,17,73.44721941746586,False
Sants,2013-01-18,18,81.44721941746586,False
Sants,2013-01-18,19,90.44721941746586,False
Sants,2013-01-18,20,88.44721941746586,False
Sants,2013-01-18,21,78.44721941746586,False
Sants,2013-01-18,22,63.44721941746586,False
Sants,2013-01-18,23,56.44721941746586,False
Sants,2013-01-18,24,75.44721941746586,False
Sants,2013-01-19,1,101.5458839908732,False
Sants,2013-01-19,2,98.5458839908732,False
Sants,2013-01-19,3,91.5458839908732,False
Sants,2013-01-19,4,88.5458839908732,False
Sants,2013-01-19,5,91.5458839908732,False
Sants,2013-01-19,6,94.5458839908732,False
Sants,2013-01-19,7,97.5458839908732,False
Sants,2013-01-19,8,97.5458839908732,False
Sants,2013-01-19,9,104.5458839908732,False
Sants,2013-01-19,10,97.5458839908732,False
Sants,2013-01-19,11,97.5458839908732,False
Sants,2013-01-19,12,77.5458839908732,False
Sants,2013-01-19,13,61.54588399087319,False
Sants,2013-01-19,14,66.5458839908732,False
Sants,2013-01-19,15,64.5458839908732,False
Sants,2013-01-19,16,76.5458839908732,False
Sants,2013-01-19,17,72.5458839908732,False
Sants,2013-01-19,18,69.5458839908732,False
Sants,2013-01-19,19,52.54588399087319,False
Sants,2013-01-19,20,60.54588399087319,False
Sants,2013-01-19,21,51.54588399087319,False
Sants,2013-01-19,22,55.54588399087319,False
Sants,2013-01-19,23,47.54588399087319,False
Sants,2013-01-19,24,62.54588399087319,False
Sants,2013-01-20,1,60.67616787561224,False
Sants,2013-01-20,2,47.67616787561224,False
Sants,2013-01-20,3,54.67616787561224,False
Sants,2013-01-20,4,44.67616787561224,False
Sants,2013-01-20,5,41.67616787561224,False
Sants,2013-01-20,6,35.676167875612244,False
Sants,2013-01-20,7,34.676167875612244,False
Sants,2013-01-20,8,36.67616787561224,False
Sants,2013-01-20,9,41.67616787561224,False
Sants,2013-01-20,10,41.67616787561224,False
Sants,2013-01-20,11,39.67616787561224,False
Sants,2013-01-20,12,41.67616787561224,False
Sants,2013-01-20,13,42.67616787561224,False
Sants,2013-01-20,14,41.67616787561224,False
Sants,2013-01-20,15,37.67616787561224,False
Sants,2013-01-20,16,34.676167875612244,False
Sants,2013-01-20,17,34.676167875612244,False
Sants,2013-01-20,18,35.676167875612244,False
Sants,2013-01-20,19,37.67616787561224,False
Sants,2013-01-20,20,37.67616787561224,False
Sants,2013-01-20,21,38.67616787561224,False
Sants,2013-01-20,22,39.67616787561224,False
Sants,2013-01-20,23,39.67616787561224,False
